job_id,job_title,company_size,company_industry,country,remote_type,experience_level,years_experience,education_level,skills_python,skills_sql,skills_ml,skills_deep_learning,skills_cloud,salary,job_posting_month,job_posting_year,hiring_urgency,job_openings,total_skills,experience_category
4721,AI Engineer,Startup,Technology,Germany,Onsite,Entry,10,Bachelor,0,0,0,1,1,115495,8,2021,Medium,3,2,Senior
4722,AI Engineer,Medium,Healthcare,Canada,Hybrid,Mid,10,PhD,0,1,0,0,0,113629,2,2024,Medium,1,1,Senior
4723,Machine Learning Engineer,Medium,Healthcare,Germany,Hybrid,Mid,0,PhD,1,1,0,1,1,137120,7,2022,High,7,4,Entry
4724,Data Scientist,Enterprise,Retail,USA,Remote,Entry,9,PhD,1,1,1,0,0,62712,4,2026,High,8,3,Senior
4725,Machine Learning Engineer,Enterprise,Retail,India,Onsite,Entry,13,Bachelor,1,1,0,0,1,97567,5,2024,Medium,2,3,Senior
4726,Machine Learning Engineer,Startup,Retail,Germany,Remote,Senior,11,PhD,0,1,1,0,1,160821,5,2024,Medium,1,3,Senior
4727,Data Scientist,Startup,Retail,USA,Onsite,Entry,9,Master,0,1,0,1,1,78023,2,2022,High,9,3,Senior
4728,Data Analyst,Startup,Finance,Australia,Onsite,Entry,3,Master,0,0,1,1,0,80678,8,2023,High,5,2,Entry
4729,Data Analyst,Startup,Healthcare,Canada,Onsite,Senior,6,Bachelor,1,0,1,1,0,127379,12,2023,High,8,3,Mid
4730,Data Scientist,Medium,Finance,Germany,Onsite,Mid,3,Master,0,0,1,0,0,87399,3,2024,Low,6,1,Entry
4731,Data Scientist,Startup,Healthcare,UK,Remote,Mid,0,Bachelor,0,1,1,0,1,95735,1,2023,Low,4,3,Entry
4732,Data Scientist,Startup,Education,Germany,Onsite,Mid,11,Bachelor,1,0,1,0,0,86979,5,2023,High,8,2,Senior
4733,AI Engineer,Medium,Technology,India,Onsite,Senior,0,Bachelor,0,0,1,1,0,167693,2,2024,High,4,2,Entry
4734,Business Analyst,Medium,E-commerce,Australia,Hybrid,Entry,13,PhD,1,1,1,0,1,73485,5,2023,High,8,4,Senior
4735,Data Analyst,Medium,Finance,Singapore,Remote,Senior,14,Bachelor,1,0,0,1,0,116859,2,2024,Medium,2,2,Senior
4736,Business Analyst,Enterprise,Technology,Germany,Remote,Mid,1,Bachelor,1,0,1,1,0,103662,3,2022,High,2,3,Entry
4737,Data Analyst,Medium,Healthcare,USA,Onsite,Mid,7,PhD,1,0,1,1,0,101749,7,2023,High,6,3,Mid
4738,Machine Learning Engineer,Startup,Education,Australia,Remote,Senior,12,Bachelor,1,1,1,0,0,156231,8,2024,Medium,3,3,Senior
4739,Data Engineer,Startup,E-commerce,USA,Onsite,Senior,10,Master,1,1,1,0,1,126731,12,2022,Medium,3,4,Senior
4740,Machine Learning Engineer,Medium,Education,UK,Onsite,Entry,6,Bachelor,0,1,1,1,0,115521,7,2022,High,2,3,Mid
4741,Data Engineer,Medium,Retail,Singapore,Remote,Senior,10,Master,1,0,0,0,1,105653,10,2020,Medium,6,2,Senior
4742,Data Analyst,Enterprise,Healthcare,India,Remote,Entry,13,Master,0,0,0,1,1,78612,5,2025,Medium,5,2,Senior
4743,Machine Learning Engineer,Startup,Finance,Canada,Hybrid,Senior,5,PhD,1,1,0,1,0,151772,8,2025,Low,3,3,Mid
4744,Data Engineer,Startup,E-commerce,UK,Remote,Mid,2,Master,1,0,1,0,1,102467,11,2026,Low,5,3,Entry
4745,Business Analyst,Enterprise,E-commerce,India,Onsite,Senior,10,Master,0,1,1,0,0,113465,11,2020,High,8,2,Senior
4746,Business Analyst,Startup,Healthcare,UK,Remote,Mid,10,Master,1,1,1,0,0,94765,8,2022,Medium,4,3,Senior
4747,Data Analyst,Medium,Finance,India,Remote,Mid,10,Master,1,0,1,1,0,107903,1,2024,High,2,3,Senior
4748,Business Analyst,Medium,Finance,Canada,Hybrid,Mid,0,Bachelor,1,1,1,1,0,106713,1,2022,High,6,4,Entry
4749,AI Engineer,Startup,Technology,UK,Hybrid,Mid,12,Master,0,0,1,1,0,140751,9,2025,High,5,2,Senior
4750,Machine Learning Engineer,Startup,Retail,India,Hybrid,Mid,6,Master,0,1,1,1,0,147619,2,2024,High,1,3,Mid
4751,Data Analyst,Medium,Healthcare,India,Remote,Mid,6,Master,1,0,1,0,0,90662,7,2020,High,8,2,Mid
4752,AI Engineer,Startup,Healthcare,India,Remote,Senior,14,Master,0,1,0,1,0,157992,5,2024,Medium,3,2,Senior
4753,AI Engineer,Medium,E-commerce,USA,Hybrid,Mid,0,Master,1,0,0,0,1,120961,6,2024,Low,5,2,Entry
4754,Data Scientist,Startup,Healthcare,Germany,Hybrid,Senior,8,Master,1,1,0,0,1,107715,8,2022,High,9,3,Senior
4755,Data Scientist,Startup,Technology,Canada,Remote,Senior,4,Bachelor,1,0,1,0,1,128593,7,2023,Low,3,3,Mid
4756,Data Analyst,Medium,Retail,Canada,Hybrid,Entry,12,Master,0,0,0,0,1,60787,4,2023,Medium,6,1,Senior
4757,Data Scientist,MNC,Technology,Canada,Hybrid,Entry,8,Bachelor,1,1,1,0,0,86079,5,2021,High,8,3,Senior
4758,Machine Learning Engineer,MNC,Education,UK,Onsite,Entry,11,PhD,0,1,1,1,1,152394,12,2026,High,1,4,Senior
4759,Data Engineer,Enterprise,Finance,India,Hybrid,Senior,6,PhD,0,1,0,0,0,104941,5,2026,Low,2,1,Mid
4760,AI Engineer,Startup,Education,India,Hybrid,Mid,10,Bachelor,0,0,1,1,0,145231,12,2022,High,7,2,Senior
4761,Data Engineer,Enterprise,Retail,Canada,Hybrid,Mid,11,PhD,0,1,1,1,0,100023,3,2025,High,4,3,Senior
4762,Data Engineer,Enterprise,Retail,Singapore,Remote,Mid,11,Bachelor,0,0,1,0,0,87291,10,2026,Medium,4,1,Senior
4763,Data Scientist,MNC,Finance,USA,Onsite,Mid,9,PhD,0,1,1,1,1,138035,4,2025,High,1,4,Senior
4764,Data Engineer,MNC,Education,Canada,Onsite,Entry,13,PhD,0,0,1,0,0,87242,6,2025,Medium,2,1,Senior
4765,AI Engineer,Enterprise,E-commerce,Australia,Onsite,Senior,4,PhD,0,0,1,0,0,151779,12,2021,High,9,1,Mid
4766,AI Engineer,Medium,Technology,Germany,Onsite,Entry,0,PhD,1,0,0,0,0,87220,12,2025,Low,4,1,Entry
4767,Business Analyst,MNC,E-commerce,USA,Onsite,Mid,8,Bachelor,1,1,0,1,1,122602,3,2024,Medium,2,4,Senior
4768,Data Scientist,Startup,Finance,Singapore,Remote,Entry,8,Bachelor,0,1,0,0,1,57461,12,2022,Medium,5,2,Senior
4769,Business Analyst,Startup,Healthcare,Singapore,Remote,Senior,4,Bachelor,1,0,1,0,1,123965,2,2020,Low,2,3,Mid
4770,AI Engineer,Startup,Finance,Australia,Remote,Entry,5,Bachelor,0,0,0,1,1,119829,7,2022,Low,5,2,Mid
4771,Data Engineer,Enterprise,Finance,USA,Hybrid,Mid,1,Bachelor,1,1,0,0,1,81754,3,2025,Low,4,3,Entry
4772,Business Analyst,Enterprise,Education,Germany,Remote,Senior,6,PhD,1,1,0,0,0,103922,8,2021,Low,1,2,Mid
4773,AI Engineer,Startup,Retail,Germany,Onsite,Senior,1,Bachelor,1,1,0,0,0,142016,12,2022,Low,6,2,Entry
4774,Data Engineer,Medium,Retail,USA,Hybrid,Entry,9,PhD,0,1,0,1,1,79427,7,2023,Medium,1,3,Senior
4775,Data Analyst,Enterprise,Retail,Canada,Remote,Mid,8,PhD,1,0,0,1,1,96478,2,2021,Medium,4,3,Senior
4776,Data Analyst,Medium,Finance,Germany,Remote,Mid,5,Master,0,1,1,1,0,103909,10,2020,High,4,3,Mid
4777,Data Scientist,Startup,Finance,Canada,Hybrid,Senior,13,Master,0,0,1,1,1,139056,1,2024,High,2,3,Senior
4778,Data Scientist,Medium,Education,Germany,Onsite,Senior,5,PhD,1,0,1,1,1,136071,7,2021,High,7,4,Mid
4779,Business Analyst,Medium,Finance,Australia,Hybrid,Senior,5,Bachelor,1,0,1,1,1,135200,2,2020,High,6,4,Mid
4780,Business Analyst,Enterprise,Finance,India,Hybrid,Mid,4,Master,0,0,1,0,0,89619,11,2026,High,7,1,Mid
4781,Business Analyst,Enterprise,Education,Singapore,Remote,Mid,1,Bachelor,0,0,1,0,1,98743,12,2024,High,8,2,Entry
4782,Business Analyst,Enterprise,Education,USA,Hybrid,Mid,8,PhD,0,0,1,1,1,112674,10,2022,High,7,3,Senior
4783,Data Engineer,Enterprise,Retail,Singapore,Hybrid,Mid,11,Master,1,1,1,1,1,110869,6,2025,High,6,5,Senior
4784,AI Engineer,Startup,Technology,UK,Onsite,Senior,7,PhD,0,1,0,1,1,162302,1,2025,Low,5,3,Mid
4785,Data Analyst,Enterprise,Education,India,Hybrid,Senior,0,Bachelor,1,0,0,0,1,111794,3,2024,Low,1,2,Entry
4786,Machine Learning Engineer,Medium,Retail,India,Onsite,Mid,7,Bachelor,1,1,0,0,0,113851,8,2020,Low,4,2,Mid
4787,Business Analyst,Startup,Healthcare,Australia,Remote,Senior,6,Bachelor,1,1,1,0,0,114427,1,2022,Low,3,3,Mid
4788,Machine Learning Engineer,Startup,E-commerce,USA,Onsite,Entry,14,Bachelor,0,0,0,1,0,104431,6,2022,Medium,2,1,Senior
4789,Machine Learning Engineer,MNC,E-commerce,Singapore,Remote,Senior,12,Master,1,1,0,0,0,160422,6,2022,Medium,1,2,Senior
4790,AI Engineer,MNC,Healthcare,Germany,Remote,Mid,5,PhD,0,1,0,0,1,144500,2,2021,Low,3,2,Mid
4791,AI Engineer,MNC,Education,UK,Hybrid,Mid,9,Master,0,0,0,1,1,162476,12,2023,High,7,2,Senior
4792,Machine Learning Engineer,MNC,Finance,Germany,Remote,Senior,5,Master,1,1,0,0,0,163909,5,2024,Low,3,2,Mid
4793,Business Analyst,Medium,Finance,Singapore,Remote,Entry,5,PhD,1,0,1,1,1,92563,10,2025,High,6,4,Mid
4794,AI Engineer,Medium,Finance,UK,Remote,Senior,10,Bachelor,0,0,0,0,1,147030,4,2023,Medium,1,1,Senior
4795,Data Engineer,Startup,E-commerce,Germany,Remote,Senior,5,PhD,1,1,1,0,0,118192,12,2022,Low,4,3,Mid
4796,Data Scientist,Medium,Healthcare,Singapore,Onsite,Entry,1,PhD,0,1,1,1,0,79109,10,2024,High,7,3,Entry
4797,Data Engineer,Medium,Retail,USA,Hybrid,Senior,14,PhD,0,0,0,0,0,96851,3,2021,Medium,2,0,Senior
4798,Data Engineer,Medium,E-commerce,Singapore,Remote,Senior,10,Master,0,0,1,1,0,133432,8,2026,High,6,2,Senior
4799,Data Scientist,Medium,Education,Singapore,Onsite,Entry,0,Master,1,1,0,1,1,77646,12,2025,Low,6,4,Entry
4800,Business Analyst,MNC,Education,Australia,Remote,Senior,9,Bachelor,0,0,1,1,0,150273,1,2020,High,9,2,Senior
4801,Business Analyst,Enterprise,Retail,USA,Hybrid,Mid,1,Master,0,0,1,0,1,95593,7,2021,Low,3,2,Entry
4802,Data Scientist,Enterprise,Finance,India,Onsite,Mid,0,Master,1,0,0,0,0,71078,3,2023,Low,6,1,Entry
4803,Data Analyst,Enterprise,Healthcare,UK,Remote,Entry,7,Bachelor,0,1,0,1,0,61397,9,2023,Low,6,2,Mid
4804,Business Analyst,Enterprise,Education,Germany,Onsite,Senior,9,PhD,1,0,1,0,1,127950,5,2024,Medium,6,3,Senior
4805,Machine Learning Engineer,Startup,Technology,UK,Hybrid,Entry,2,PhD,1,1,1,1,0,115659,12,2022,High,9,4,Entry
4806,AI Engineer,MNC,Education,Australia,Hybrid,Mid,5,Master,1,0,1,1,1,170468,6,2022,High,2,4,Mid
4807,Data Engineer,MNC,Retail,India,Hybrid,Mid,3,PhD,0,0,1,1,1,137036,12,2026,High,7,3,Entry
4808,AI Engineer,Startup,Education,Germany,Remote,Entry,4,Master,0,0,1,1,1,126330,9,2026,High,7,3,Mid
4809,Data Engineer,MNC,Technology,India,Onsite,Entry,6,PhD,1,1,1,1,1,114292,5,2026,High,8,5,Mid
4810,Data Analyst,Medium,Finance,Singapore,Remote,Entry,6,Bachelor,1,0,0,1,1,79222,9,2023,Low,2,3,Mid
4811,Data Analyst,Medium,E-commerce,Canada,Onsite,Entry,11,Master,1,0,1,1,1,94314,8,2023,High,5,4,Senior
4812,Data Engineer,Medium,Retail,UK,Hybrid,Mid,12,PhD,0,1,1,1,0,106970,1,2022,High,6,3,Senior
4813,AI Engineer,MNC,E-commerce,India,Onsite,Senior,0,PhD,1,1,0,0,1,168707,5,2025,Low,6,3,Entry
4814,Data Analyst,MNC,Technology,USA,Hybrid,Entry,14,Bachelor,0,0,0,1,0,81821,8,2022,Medium,2,1,Senior
4815,Data Engineer,Startup,E-commerce,USA,Onsite,Entry,6,Master,0,1,1,0,1,75598,1,2024,Low,6,3,Mid
4816,AI Engineer,Medium,Retail,Singapore,Onsite,Entry,2,Bachelor,1,0,1,0,1,116824,1,2024,High,8,3,Entry
4817,Data Analyst,MNC,E-commerce,India,Hybrid,Entry,0,Bachelor,0,1,1,1,1,106569,2,2021,High,7,4,Entry
4818,Data Scientist,Enterprise,Education,USA,Hybrid,Mid,13,PhD,0,1,0,1,1,102523,6,2021,High,9,3,Senior
4819,Machine Learning Engineer,Startup,Finance,Germany,Remote,Mid,12,Master,1,0,0,1,0,130370,1,2023,High,7,2,Senior
4820,Business Analyst,Medium,Technology,UK,Hybrid,Entry,11,Master,0,0,1,1,0,79389,6,2023,High,6,2,Senior
4821,Data Scientist,Medium,E-commerce,USA,Remote,Mid,13,Master,1,0,1,1,0,100959,11,2022,High,7,3,Senior
4822,Data Analyst,Medium,Technology,UK,Hybrid,Mid,0,Bachelor,0,0,0,0,1,83992,4,2026,High,8,1,Entry
4823,AI Engineer,Startup,Technology,UK,Remote,Senior,6,Master,0,1,1,1,0,169611,4,2025,High,7,3,Mid
4824,Data Analyst,Enterprise,Finance,Canada,Hybrid,Mid,6,Master,0,1,0,1,1,99214,2,2025,High,9,3,Mid
4825,Business Analyst,Startup,Education,Singapore,Remote,Senior,5,Master,1,0,1,0,1,122600,10,2025,Low,4,3,Mid
4826,Data Analyst,Enterprise,Education,Canada,Hybrid,Senior,9,Bachelor,1,1,1,0,0,111280,6,2022,Medium,4,3,Senior
4827,Data Engineer,MNC,Retail,Canada,Hybrid,Entry,11,PhD,0,0,0,0,1,79252,4,2022,Medium,6,1,Senior
4828,Data Scientist,Startup,Retail,USA,Remote,Mid,3,Bachelor,1,0,0,0,0,70954,4,2024,Low,2,1,Entry
4829,Data Engineer,Medium,Finance,UK,Hybrid,Mid,3,Bachelor,1,1,1,1,0,105803,3,2022,High,3,4,Entry
4830,Data Engineer,Enterprise,Technology,Canada,Onsite,Senior,8,Bachelor,0,1,0,0,1,105697,11,2025,High,9,2,Senior
4831,AI Engineer,Startup,Finance,Singapore,Hybrid,Entry,3,Master,0,1,0,0,1,99630,9,2022,High,8,2,Entry
4832,Data Scientist,MNC,E-commerce,USA,Hybrid,Entry,2,Bachelor,0,1,1,0,0,83032,2,2026,Low,4,2,Entry
4833,Machine Learning Engineer,Startup,Healthcare,Germany,Hybrid,Senior,14,PhD,1,0,1,0,0,150287,4,2025,Medium,3,2,Senior
4834,Data Analyst,MNC,Healthcare,USA,Onsite,Entry,7,PhD,0,1,0,1,0,85929,3,2021,Low,4,2,Mid
4835,Machine Learning Engineer,Startup,Technology,Germany,Remote,Senior,7,Bachelor,1,1,0,0,1,152366,3,2025,Low,5,3,Mid
4836,Data Engineer,Medium,E-commerce,USA,Onsite,Senior,7,Bachelor,0,0,0,0,0,101657,1,2022,High,7,0,Mid
4837,AI Engineer,Startup,Finance,USA,Onsite,Mid,10,Master,0,0,1,0,0,129511,6,2026,High,8,1,Senior
4838,Machine Learning Engineer,MNC,Education,UK,Hybrid,Mid,4,Master,0,1,0,0,0,134636,9,2026,High,8,1,Mid
4839,Data Analyst,MNC,Finance,Singapore,Hybrid,Mid,2,Master,1,0,0,0,0,91996,6,2022,Low,3,1,Entry
4840,Data Scientist,Enterprise,Retail,UK,Onsite,Senior,6,Bachelor,0,0,1,0,0,114183,12,2026,Low,3,1,Mid
4841,Data Analyst,MNC,Technology,USA,Onsite,Mid,6,Master,1,1,1,1,1,134904,3,2024,High,1,5,Mid
4842,Data Engineer,Startup,Technology,India,Remote,Mid,0,Bachelor,1,0,1,0,1,97364,12,2024,Low,5,3,Entry
4843,Data Analyst,Medium,Education,Singapore,Onsite,Senior,4,Master,1,0,0,1,1,123777,6,2022,High,9,3,Mid
4844,Machine Learning Engineer,Medium,Finance,Germany,Remote,Mid,8,PhD,1,1,1,1,1,157151,5,2022,High,1,5,Senior
4845,Business Analyst,Enterprise,E-commerce,Canada,Onsite,Mid,3,PhD,1,1,1,1,0,108845,11,2020,High,6,4,Entry
4846,Business Analyst,Medium,Retail,Germany,Hybrid,Entry,0,PhD,0,1,0,0,1,61026,5,2025,High,8,2,Entry
4847,AI Engineer,Medium,Technology,Canada,Onsite,Mid,6,PhD,1,1,1,0,1,141767,8,2021,High,9,4,Mid
4848,AI Engineer,MNC,Retail,Singapore,Onsite,Senior,14,PhD,0,0,1,0,0,176257,8,2024,Medium,1,1,Senior
4849,Data Engineer,Enterprise,E-commerce,Australia,Onsite,Entry,9,PhD,0,1,1,1,1,89456,4,2021,High,6,4,Senior
4850,AI Engineer,Startup,Technology,UK,Remote,Entry,0,PhD,0,1,1,0,1,110887,12,2025,High,9,3,Entry
4851,Data Analyst,Startup,Finance,India,Remote,Entry,3,Master,1,0,1,0,0,63742,3,2021,Low,2,2,Entry
4852,Data Scientist,Startup,Education,UK,Hybrid,Senior,13,Master,1,1,1,1,1,140274,1,2025,High,7,5,Senior
4853,Business Analyst,Startup,Healthcare,India,Remote,Entry,13,Master,1,0,1,1,1,93280,9,2026,High,8,4,Senior
4854,Business Analyst,Medium,Retail,Canada,Onsite,Senior,2,Master,1,1,1,0,1,128832,12,2024,Low,5,4,Entry
4855,Data Engineer,Startup,Education,Germany,Hybrid,Entry,12,Master,0,1,0,0,1,64629,4,2021,Medium,3,2,Senior
4856,Data Scientist,Enterprise,Healthcare,USA,Hybrid,Mid,5,Bachelor,0,0,0,1,0,86276,5,2022,Low,1,1,Mid
4857,Data Scientist,MNC,Healthcare,Germany,Onsite,Entry,13,PhD,1,1,0,1,0,81352,4,2021,Medium,1,3,Senior
4858,Business Analyst,MNC,E-commerce,Canada,Hybrid,Senior,9,Bachelor,0,0,1,0,0,137980,4,2024,High,8,1,Senior
4859,Data Engineer,Medium,Finance,USA,Onsite,Mid,2,Bachelor,1,0,1,0,1,101090,11,2020,Low,2,3,Entry
4860,Machine Learning Engineer,Startup,Healthcare,Singapore,Hybrid,Senior,7,Master,0,1,1,0,1,165238,9,2021,Low,2,3,Mid
4861,Data Engineer,Startup,E-commerce,USA,Remote,Mid,10,PhD,1,0,1,1,1,115562,10,2021,High,6,4,Senior
4862,Data Scientist,Startup,E-commerce,USA,Remote,Mid,14,Bachelor,1,0,0,0,1,85503,1,2024,High,7,2,Senior
4863,Data Analyst,Enterprise,E-commerce,Singapore,Remote,Senior,1,PhD,0,1,0,1,0,119552,10,2021,High,7,2,Entry
4864,Data Engineer,Medium,E-commerce,Australia,Onsite,Mid,12,Bachelor,0,1,0,1,0,88900,7,2023,Medium,3,2,Senior
4865,Data Engineer,Medium,Finance,India,Hybrid,Entry,4,Master,1,0,0,0,1,61763,1,2021,High,9,2,Mid
4866,Machine Learning Engineer,Medium,Healthcare,Singapore,Remote,Senior,3,Master,0,0,0,0,0,137914,12,2025,Low,2,0,Entry
4867,Machine Learning Engineer,Enterprise,Healthcare,Canada,Remote,Mid,3,Master,0,0,1,0,1,143994,4,2024,Low,3,2,Entry
4868,Data Scientist,Startup,Technology,India,Remote,Mid,5,Master,0,1,0,0,1,87760,5,2020,Low,1,2,Mid
4869,Machine Learning Engineer,Startup,Technology,India,Onsite,Entry,10,PhD,1,0,0,1,1,115386,5,2021,Medium,6,3,Senior
4870,Data Scientist,MNC,Education,India,Remote,Senior,6,Bachelor,0,1,1,1,1,156645,6,2021,High,2,4,Mid
4871,Data Analyst,Startup,Technology,Germany,Hybrid,Entry,4,PhD,0,0,0,1,0,69632,12,2024,Low,2,1,Mid
4872,Data Scientist,Enterprise,Retail,USA,Onsite,Mid,14,Master,1,0,1,1,1,119963,11,2024,High,3,4,Senior
4873,Data Scientist,Enterprise,Education,Germany,Onsite,Mid,10,PhD,1,1,1,1,0,106100,1,2025,High,8,4,Senior
4874,Data Analyst,MNC,Healthcare,UK,Remote,Entry,13,Bachelor,0,0,1,0,0,88725,7,2023,High,8,1,Senior
4875,AI Engineer,Medium,Finance,Australia,Hybrid,Mid,2,Bachelor,0,0,1,0,1,137012,3,2024,Low,5,2,Entry
4876,Data Scientist,MNC,E-commerce,India,Hybrid,Senior,3,PhD,0,0,1,1,1,155846,6,2025,High,3,3,Entry
4877,Data Scientist,Startup,Technology,USA,Onsite,Senior,5,PhD,0,1,1,1,0,133969,2,2020,High,8,3,Mid
4878,Data Scientist,Enterprise,Technology,USA,Onsite,Mid,8,Master,1,1,0,1,1,99923,3,2026,Medium,4,4,Senior
4879,Business Analyst,MNC,Education,USA,Hybrid,Mid,4,PhD,0,0,1,0,1,118721,5,2024,Low,5,2,Mid
4880,Business Analyst,MNC,Healthcare,Singapore,Onsite,Senior,5,Bachelor,1,1,0,1,0,139779,7,2020,Low,6,3,Mid
4881,Data Analyst,Medium,Education,Australia,Hybrid,Mid,4,PhD,0,1,1,0,1,96453,9,2022,High,9,3,Mid
4882,Machine Learning Engineer,Enterprise,Finance,Canada,Onsite,Entry,10,PhD,1,1,1,0,0,107608,8,2020,Medium,2,3,Senior
4883,Data Analyst,Medium,Education,USA,Onsite,Senior,3,Master,0,0,0,1,1,122561,2,2020,High,9,2,Entry
4884,Business Analyst,Startup,E-commerce,USA,Onsite,Senior,0,Master,1,0,1,0,0,118995,9,2023,Low,2,2,Entry
4885,Business Analyst,Startup,Healthcare,USA,Remote,Senior,13,Master,0,0,1,1,0,134950,8,2020,High,5,2,Senior
4886,Machine Learning Engineer,MNC,Retail,Germany,Onsite,Entry,5,PhD,1,0,1,1,1,149517,1,2025,High,6,4,Mid
4887,Machine Learning Engineer,Medium,E-commerce,Singapore,Hybrid,Entry,8,Bachelor,0,0,1,1,1,125848,2,2025,High,3,3,Senior
4888,AI Engineer,Medium,Healthcare,Canada,Remote,Senior,2,PhD,0,0,0,1,0,156289,6,2025,High,7,1,Entry
4889,Data Engineer,Enterprise,Retail,UK,Remote,Entry,11,Master,0,1,1,0,0,69704,3,2023,High,9,2,Senior
4890,Data Scientist,Medium,E-commerce,Singapore,Hybrid,Senior,2,PhD,1,0,1,0,1,126948,10,2023,Low,1,3,Entry
4891,Data Scientist,Enterprise,Technology,India,Onsite,Senior,4,PhD,0,1,1,1,0,125746,9,2022,High,8,3,Mid
4892,Data Scientist,Enterprise,E-commerce,USA,Hybrid,Mid,5,PhD,1,0,0,1,1,97433,5,2023,High,8,3,Mid
4893,AI Engineer,Startup,Technology,USA,Onsite,Entry,0,PhD,1,1,0,1,0,106333,6,2025,Low,5,3,Entry
4894,Business Analyst,MNC,Technology,Germany,Hybrid,Mid,2,PhD,0,0,0,1,0,114595,2,2026,Low,1,1,Entry
4895,Data Analyst,Enterprise,Healthcare,Canada,Hybrid,Mid,1,Master,0,1,0,1,0,92089,9,2021,Low,4,2,Entry
4896,Business Analyst,Medium,Retail,UK,Hybrid,Senior,4,Master,0,0,0,1,1,125861,5,2022,Low,4,2,Mid
4897,Data Engineer,Enterprise,Retail,Australia,Hybrid,Mid,11,PhD,0,1,0,0,1,84239,12,2025,High,7,2,Senior
4898,Business Analyst,MNC,Healthcare,Germany,Remote,Senior,7,PhD,1,1,1,1,1,163350,3,2025,High,7,5,Mid
4899,Data Analyst,Enterprise,Finance,Canada,Remote,Mid,2,Master,0,1,1,1,1,113030,4,2020,High,1,4,Entry
4900,Data Analyst,MNC,Technology,USA,Onsite,Entry,13,Bachelor,1,0,1,0,1,98641,5,2022,High,8,3,Senior
4901,Business Analyst,MNC,E-commerce,Australia,Remote,Senior,0,Master,0,1,1,0,1,147664,10,2020,Low,3,3,Entry
4902,Data Engineer,Startup,Education,USA,Remote,Mid,0,Master,1,0,0,0,0,74567,1,2025,Low,2,1,Entry
4903,Business Analyst,Enterprise,Healthcare,UK,Remote,Entry,10,Bachelor,1,0,1,0,0,64101,4,2023,Medium,3,2,Senior
4904,Business Analyst,Startup,Education,Germany,Remote,Mid,5,Master,0,1,1,1,1,115394,8,2021,High,7,4,Mid
4905,Data Scientist,Enterprise,Finance,Germany,Hybrid,Senior,13,Master,1,0,0,0,1,111263,9,2024,Medium,3,2,Senior
4906,Data Engineer,Startup,E-commerce,India,Onsite,Senior,11,PhD,1,1,1,0,0,115189,4,2024,Medium,1,3,Senior
4907,Data Scientist,Medium,Healthcare,Singapore,Hybrid,Entry,13,Bachelor,1,1,0,0,1,58973,1,2021,High,9,3,Senior
4908,AI Engineer,Enterprise,Technology,Germany,Hybrid,Senior,5,PhD,0,1,0,1,1,160977,12,2022,Low,4,3,Mid
4909,Data Analyst,Startup,Healthcare,USA,Onsite,Mid,1,PhD,0,1,0,1,0,92536,11,2026,Low,1,2,Entry
4910,Data Analyst,Medium,Education,Singapore,Hybrid,Senior,3,Master,1,0,0,0,1,105724,6,2026,Low,4,2,Entry
4911,Business Analyst,Enterprise,Technology,India,Onsite,Entry,4,Master,0,0,1,1,0,81420,5,2025,High,4,2,Mid
4912,Data Analyst,Enterprise,Technology,USA,Hybrid,Entry,12,Master,1,1,0,0,1,63906,3,2025,Medium,2,3,Senior
4913,Machine Learning Engineer,Enterprise,Finance,Germany,Onsite,Mid,13,Bachelor,0,1,1,0,1,144652,4,2024,High,7,3,Senior
4914,Data Analyst,Medium,Retail,USA,Hybrid,Entry,7,PhD,1,1,1,0,1,77343,10,2020,Low,4,4,Mid
4915,Business Analyst,Startup,Retail,USA,Remote,Mid,13,PhD,0,0,1,0,0,93219,2,2022,Medium,5,1,Senior
4916,AI Engineer,MNC,Technology,USA,Hybrid,Senior,8,Bachelor,1,1,0,0,1,166475,8,2022,Medium,3,3,Senior
4917,Data Analyst,Enterprise,Retail,Germany,Hybrid,Senior,2,PhD,1,0,1,0,1,124847,9,2024,Low,2,3,Entry
4918,Business Analyst,Enterprise,Technology,UK,Onsite,Mid,4,Bachelor,0,0,1,0,1,101474,6,2025,Low,3,2,Mid
4919,Data Engineer,Medium,Finance,Australia,Remote,Entry,2,Bachelor,0,0,1,0,0,65978,6,2026,Low,6,1,Entry
4920,Business Analyst,MNC,Technology,Singapore,Hybrid,Senior,2,Master,1,0,0,1,1,145259,11,2023,Low,1,3,Entry
4921,Machine Learning Engineer,MNC,Education,India,Remote,Entry,6,Master,0,0,0,0,1,117614,6,2023,Low,1,1,Mid
4922,Data Analyst,Enterprise,E-commerce,Canada,Onsite,Senior,5,Master,1,1,0,0,1,111363,12,2025,Low,3,3,Mid
4923,Data Engineer,Startup,Retail,Australia,Remote,Mid,6,Bachelor,1,0,1,0,0,94473,10,2022,Low,2,2,Mid
4924,Business Analyst,Enterprise,Technology,Singapore,Remote,Mid,14,Master,0,0,0,0,1,88362,6,2020,Medium,3,1,Senior
4925,Data Analyst,MNC,Technology,Germany,Onsite,Entry,9,Bachelor,0,1,1,0,0,89685,1,2026,High,7,2,Senior
4926,AI Engineer,MNC,Finance,Canada,Hybrid,Entry,0,Master,1,0,0,0,1,121269,9,2025,Low,2,2,Entry
4927,Data Scientist,Enterprise,Healthcare,USA,Onsite,Entry,10,Bachelor,1,1,1,0,0,62959,9,2022,High,7,3,Senior
